Company_Name,Dependent-Company Status,year of founding,Age of company in years,Internet Activity Score,Focus functions of company,Investors,Employee Count,Employees count MoM change,Has the team size grown,Est. Founding Date,Last Funding Date,Last Funding Amount,Country of company,Continent of company,Number of Investors in Seed,Number of Investors in Angel and or VC,Number of Co-founders,Number of of advisors,Team size Senior leadership,Team size all employees,Presence of a top angel or venture fund in previous round of investment,Number of of repeat investors,Number of  Sales Support material,Worked in top companies,Average size of companies worked for in the past,Have been part of startups in the past?,Have been part of successful startups in the past?,Was he or she partner in Big 5 consulting?,Consulting experience?,Product or service company?,Catering to product/service across verticals,Focus on private or public data?,Focus on consumer data?,Focus on structured or unstructured data,Subscription based business,Cloud or platform based serive/product?,Local or global player,Linear or Non-linear business model,"Capital intensive business e.g. e-commerce, Engineering products and operations can also cause a business to be capital intensive",Number of  of Partners of company,Crowdsourcing based business,Crowdfunding based business,Machine Learning based business,Predictive Analytics business,Speech analytics business,Prescriptive analytics business,Big Data Business,Cross-Channel Analytics/ marketing channels,Owns data or not? (monetization of data) e.g. Factual,Is the company an aggregator/market place? e.g. Bluekai,Online or offline venture - physical location based business or online venture?,B2C or B2B venture?,Top forums like 'Tech crunch' or 'Venture beat' talking about the company/model - How much is it being talked about?,Average Years of experience for founder and co founder,Exposure across the globe,Breadth of experience across verticals,Highest education,Years of education,Specialization of highest education,Relevance of education to venture,Relevance of experience to venture,Degree from a Tier 1 or Tier 2 university?,Renowned in professional circle,Experience in selling and building products,Experience in Fortune 100 organizations,Experience in Fortune 500 organizations,Experience in Fortune 1000 organizations,Top management similarity,Number of Recognitions for Founders and Co-founders,Number of  of Research publications,Skills score,Team Composition score,Dificulty of Obtaining Work force,Pricing Strategy,Hyper localisation,Time to market service or product,Employee benefits and salary structures,Long term relationship with other founders,Proprietary or patent position (competitive position),Barriers of entry for the competitors,Company awards,Controversial history of founder or co founder,Legal risk and intellectual property,Client Reputation,google page rank of company website,Technical proficiencies to analyse and interpret unstructured data,Solutions offered,Invested through global incubation competitions?,Industry trend in investing,Disruptiveness of technology,Number of Direct competitors,Employees per year of company existence,Last round of funding received (in milionUSD),"Survival through recession, based on existence of the company through recession times",Time to 1st investment (in months),"Avg time to investment - average across all rounds, measured from previous investment",Gartner hype cycle stage,Time to maturity of technology (in years),Percent_skill_Entrepreneurship,Percent_skill_Operations,Percent_skill_Engineering,Percent_skill_Marketing,Percent_skill_Leadership,Percent_skill_Data Science,Percent_skill_Business Strategy,Percent_skill_Product Management,Percent_skill_Sales,Percent_skill_Domain,Percent_skill_Law,Percent_skill_Consulting,Percent_skill_Finance,Percent_skill_Investment,Renown score,team_size_grown,Investors_count
278,1,2010.0,4.0,0.0,2,294,31,-19,0,16,7,6379489.0,21,2,0.0,5.0,1.0,0.0,6.0,12.0,0,1.0,3,0,1,1,1,0,1,1,1,1,0,1,1,3,0,1,0,0,0,0,1,1,0,1,1,0,0,0,2,0,1,0,0,1,0,18.0,9,0,0,2,500.0,1,0.0,0.0,0.0,1,69.0,0,28.0,2,2,0,0,1,1,0,0,0,0,0,0,1,2518863.0,0,0,0,2.0,1,0.0,4.0,48,1,1.0,9.375,3,1,11.11111111,0.0,27.77777778,22.22222222,0.0,11.11111111,5.555555556,5.555555556,0.0,5.555555556,0.0,0.0,5.555555556,5.555555556,1.0,0,5.0
289,1,2012.0,2.0,75.0,56,134,14,-1,4,19,177,2870890.0,21,2,0.0,4.0,2.0,6.0,4.0,13.0,0,0.0,2,0,1,0,0,0,0,2,1,2,1,1,1,3,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,2,0,18.0,7,0,1,2,500.0,0,1.0,1.0,1.0,2,61.0,1,45.0,2,2,1,0,2,2,1,1,1,1,0,0,0,1951415.0,0,0,1,4.0,2,0.0,13.0,89,1,7.0,5.033333333,0,1,16.66666667,11.11111111,0.0,11.11111111,11.11111111,0.0,27.77777778,0.0,5.555555556,0.0,0.0,0.0,11.11111111,5.555555556,0.0,0,3.0
300,1,2012.0,2.0,140.0,33,194,26,4,4,157,43,5200000.0,21,2,0.0,2.0,4.0,4.0,4.0,30.0,1,2.0,0,0,1,0,0,0,0,2,1,1,1,1,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,18.0,98,1,1,2,500.0,2,0.0,0.0,0.0,2,0.0,1,21.0,2,0,0,0,2,1,0,0,1,0,0,0,1,912860.0,0,1,0,4.0,2,0.0,30.0,121,1,1.0,7.116666667,0,1,11.11111111,11.11111111,30.55555556,0.0,8.333333333,2.777777778,11.11111111,8.333333333,11.11111111,2.777777778,0.0,0.0,0.0,2.777777778,3.0,1,0.0
311,1,2012.0,2.0,46.0,75,284,6,-2,2,62,256,70000.0,21,2,4.0,0.0,2.0,3.0,2.0,4.0,0,1.0,1,0,2,1,1,0,0,1,1,1,1,1,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,2,0,1,1,21.0,19,1,1,1,500.0,2,0.0,0.0,0.0,0,7.0,1,19.0,1,2,0,0,0,1,1,1,1,0,0,1,0,2439989.0,0,1,1,4.0,0,0.0,4.0,11,1,1.0,1.0,0,1,11.76470588,2.941176471,11.76470588,8.823529412,0.0,2.941176471,2.941176471,0.0,2.941176471,2.941176471,0.0,0.0,0.0,2.941176471,4.0,0,4.0
322,1,2010.0,4.0,33.0,120,15,13,-3,4,133,131,1000000.0,21,2,24.0,0.0,2.0,0.0,4.0,10.0,0,4.0,1,0,1,0,0,0,0,2,0,1,1,1,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1,0,0,2,0,18.0,95,0,1,2,500.0,2,0.0,0.0,0.0,2,1.0,1,13.0,1,0,0,0,2,1,0,0,0,0,0,0,1,3792883.0,0,1,0,4.0,0,3.0,3.3,48,1,4.0,9.822222222,1,0,7.142857143,14.28571429,7.142857143,0.0,7.142857143,0.0,14.28571429,7.142857143,14.28571429,14.28571429,0.0,0.0,7.142857143,7.142857143,0.0,0,24.0
334,1,2010.0,4.0,56.0,2,86,7,3,0,33,44,450000.0,21,2,3.0,0.0,5.0,0.0,5.0,10.0,0,0.0,2,1,2,0,0,0,0,2,1,2,1,1,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1,2,0,18.0,110,1,1,2,500.0,2,1.0,1.0,0.0,2,245.0,1,13.0,2,2,1,0,1,0,0,0,0,0,0,0,1,4518529.0,1,1,0,3.0,0,3.0,2.0,27,1,12.0,14.0,2,1,8.225957049,3.333333333,5.93837535,39.37791783,10.52170868,4.761904762,11.83706816,1.111111111,3.333333333,4.892623716,0.0,1.111111111,4.444444444,1.111111111,5.0,1,3.0
345,1,2012.0,2.0,89.0,56,197,6,1,0,19,191,6379489.0,21,2,2.0,1.0,2.0,1.0,2.0,7.0,0,0.0,2,0,2,1,0,0,0,2,1,1,0,2,1,3,1,1,1,1,0,0,1,1,0,1,1,1,0,1,2,1,1,0,1,1,1,21.0,126,0,1,2,500.0,0,0.0,0.0,0.0,2,193.0,1,15.0,1,2,0,0,2,1,1,0,0,1,0,0,1,2219202.0,0,0,0,2.0,0,5.0,7.0,48,1,18.0,18.0,0,1,8.333333333,0.0,8.333333333,61.11111111,0.0,0.0,11.11111111,2.777777778,0.0,8.333333333,0.0,0.0,0.0,0.0,3.0,1,3.0
356,1,2009.0,5.0,69.0,75,289,3,10,0,27,5,6379489.0,21,2,2.0,0.0,2.0,9.0,3.0,13.0,1,0.0,2,0,2,1,1,0,1,1,1,1,1,2,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,2,0,1,0,0,1,0,18.0,133,1,1,1,500.0,0,0.0,0.0,0.0,2,287.0,1,15.0,1,2,1,0,0,3,0,0,0,0,0,0,1,2518863.0,0,1,0,2.0,0,5.0,3.25,48,1,10.0,10.0,1,1,5.882352941,0.0,17.64705882,5.882352941,0.0,5.882352941,2.941176471,8.823529412,0.0,2.941176471,0.0,0.0,0.0,0.0,5.0,1,2.0
367,1,2011.0,3.0,374.0,75,19,57,0,2,94,241,60000.0,21,2,1.0,0.0,0.0,8.0,3.0,57.0,0,0.0,2,0,1,0,0,0,0,2,1,2,0,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1,2,1,21.0,116,1,1,1,500.0,1,1.0,0.0,0.0,0,439.0,0,25.0,1,2,1,0,1,3,1,0,0,0,0,0,1,2518863.0,0,0,1,2.0,0,3.0,28.5,9,1,10.0,12.0,1,0,16.66666667,0.0,0.0,5.555555556,16.66666667,5.555555556,38.88888889,0.0,0.0,16.66666667,0.0,0.0,0.0,0.0,2.0,0,1.0
378,1,2008.0,6.0,40.0,92,275,12,38,2,11,239,2517424.0,21,2,0.0,1.0,3.0,0.0,6.0,50.0,0,1.0,1,0,2,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,21.0,19,1,1,1,500.0,2,0.0,0.0,0.0,2,1.0,1,25.0,2,0,1,0,2,1,0,0,0,1,0,0,1,2607547.0,0,1,0,4.0,0,0.0,10.0,84,1,36.0,4.0,3,2,6.25,0.0,0.0,6.25,6.25,0.0,18.75,6.25,0.0,0.0,0.0,0.0,0.0,6.25,9.0,1,0.0
389,1,2012.0,2.0,0.0,2,294,31,169,4,20,7,6379489.0,21,2,5.0,0.0,2.0,3.0,4.0,200.0,1,3.0,1,0,0,1,1,0,1,1,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,21.0,19,1,0,1,500.0,0,1.0,0.0,0.0,2,201.0,1,20.0,2,2,0,0,0,1,0,0,1,0,0,0,1,375492.0,1,0,0,2.0,0,3.0,200.0,70,1,6.0,8.0,0,1,10.55555556,18.88888889,13.33333333,10.0,20.55555556,5.555555556,8.333333333,0.0,2.777777778,10.0,0.0,0.0,0.0,0.0,8.0,1,5.0
400,1,2010.0,4.0,-24.0,120,258,25,-2,4,15,236,1750000.0,21,2,0.0,4.0,4.0,10.0,6.0,23.0,0,0.0,3,0,2,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,2,25.0,112,0,0,1,500.0,2,0.0,0.0,0.0,2,0.0,1,12.0,1,0,1,0,2,1,0,0,1,0,0,0,1,1810474.0,1,1,0,4.0,0,0.0,7.6,59,1,15.0,7.0,3,1,18.18181818,0.0,36.36363636,0.0,0.0,18.18181818,0.0,0.0,0.0,27.27272727,0.0,0.0,0.0,0.0,2.0,0,0.0
411,1,2011.0,3.0,295.0,120,80,35,-3,4,17,112,3000000.0,21,2,0.0,1.0,2.0,2.0,2.0,32.0,0,0.0,0,0,1,0,0,0,0,1,1,1,0,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,2,25.0,97,0,0,0,500.0,2,0.0,0.0,0.0,2,1.0,1,25.0,2,0,1,0,2,1,0,0,1,0,0,0,0,221783.0,1,1,0,4.0,0,0.0,16.0,95,1,16.0,3.0,1,1,0.0,0.0,64.70588235,0.0,0.0,26.47058824,5.882352941,2.941176471,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,1.0
415,1,2003.0,11.0,111.0,91,69,267,33,4,51,234,30000000.0,21,2,0.0,3.0,2.0,13.0,14.0,300.0,1,0.0,1,0,1,1,1,0,0,1,0,1,1,1,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0,1,2,0,18.0,19,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,25.0,2,2,0,0,2,2,0,0,1,0,0,0,2,1089377.0,0,1,0,4.0,0,0.0,30.0,104,1,72.0,24.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
416,1,2000.0,14.0,160.0,75,283,594,22,4,1,201,25000000.0,21,2,0.0,1.0,2.0,0.0,9.0,616.0,1,0.0,0,0,0,0,0,0,0,2,1,1,1,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,18.0,19,1,1,1,500.0,0,0.0,0.0,0.0,0,9.0,1,51.5,0,0,0,0,1,1,1,0,0,1,0,0,0,213086.0,1,1,0,3.0,2,0.0,47.38,93,1,156.0,156.0,1,2,0.0,2.631578947,5.263157895,5.555555556,13.15789474,43.2748538,19.15204678,0.0,5.555555556,0.0,0.0,5.409356725,0.0,0.0,1.0,1,0.0
418,0,2012.0,2.0,0.0,56,84,31,-24,0,20,53,11000000.0,21,2,0.0,4.0,2.0,0.0,2.0,7.0,1,3.0,1,1,2,1,1,0,0,1,1,1,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,0,1,2,0,18.0,34,1,1,0,500.0,2,0.0,1.0,1.0,2,126.0,1,32.0,1,2,1,0,1,1,0,0,0,0,0,1,1,375318.0,1,0,0,4.0,1,3.0,1.0,64,1,12.0,1.0,1,1,5.263157895,5.263157895,10.52631579,0.0,5.263157895,0.0,21.05263158,5.263157895,5.263157895,0.0,0.0,0.0,36.84210526,5.263157895,5.0,0,0.0
419,1,2011.0,3.0,805.0,62,38,23,5,4,118,91,4000000.0,21,2,0.0,4.0,2.0,1.0,3.0,28.0,1,2.0,0,0,1,1,1,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,0,1,2,0,18.0,99,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,25.0,1,1,1,0,1,1,0,0,0,0,0,0,0,11967.0,0,1,0,4.0,0,0.0,14.0,107,1,13.0,4.583333333,1,0,17.64705882,0.0,5.882352941,29.41176471,0.0,11.76470588,11.76470588,5.882352941,0.0,17.64705882,0.0,0.0,0.0,0.0,3.0,1,3.0
420,1,2009.0,5.0,-129.0,56,246,50,5,4,137,193,13000000.0,21,2,0.0,9.0,2.0,2.0,4.0,55.0,1,3.0,2,1,0,1,1,0,0,0,0,1,1,1,0,3,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,2,0,1,2,0,18.0,109,1,1,1,500.0,2,1.0,1.0,1.0,2,0.0,1,14.0,1,2,1,0,1,1,0,0,1,0,0,0,0,169460.0,1,1,0,4.0,0,0.0,13.75,68,1,1.0,7.733333333,4,1,22.22222222,0.0,0.0,22.22222222,0.0,11.11111111,22.22222222,11.11111111,0.0,11.11111111,0.0,0.0,0.0,0.0,0.0,1,0.0
421,1,2009.0,5.0,416.0,116,130,31,84,4,13,89,1070901.0,21,2,0.0,4.0,3.0,5.0,7.0,115.0,1,4.0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,2,0,2,0,1,0,1,21.0,25,1,1,1,500.0,0,0.0,0.0,0.0,2,100.0,1,44.0,0,2,1,0,2,1,1,0,0,1,0,0,0,447301.0,0,0,0,3.0,2,0.0,28.75,50,1,20.0,4.9,1,1,8.660130719,8.333333333,28.75816993,5.555555556,5.718954248,17.15686275,17.32026144,2.777777778,0.0,5.718954248,0.0,0.0,0.0,0.0,9.0,1,0.0
422,1,2007.0,7.0,0.0,115,291,31,39,4,10,7,6379489.0,21,2,0.0,2.0,4.0,3.0,8.0,70.0,1,5.0,3,0,1,0,0,0,0,2,0,1,0,1,1,3,0,1,0,1,0,0,1,1,0,1,1,0,0,0,2,0,0,0,1,0,1,21.0,65,1,1,1,440.0,2,0.0,0.0,0.0,2,75.0,0,26.0,0,2,1,1,2,1,1,1,1,1,0,0,0,2518863.0,1,1,0,4.0,0,3.0,11.6,71,1,12.0,6.466666667,3,2,5.555555556,0.0,44.44444444,11.11111111,0.0,0.0,27.77777778,5.555555556,5.555555556,0.0,0.0,0.0,0.0,0.0,6.0,1,2.0
423,1,2012.0,2.0,888.0,56,248,38,2,4,164,110,6500000.0,21,2,10.0,1.0,1.0,3.0,4.0,40.0,1,2.0,0,0,1,0,0,0,0,2,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,1,0,18.0,89,0,0,2,500.0,1,0.0,0.0,0.0,2,79.0,0,0.0,2,2,1,0,2,1,0,1,0,1,0,0,0,86394.0,1,0,1,3.0,0,0.0,40.0,127,1,8.0,4.183333333,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,10.0
424,1,2011.0,3.0,524.0,26,292,31,-1,4,18,7,6379489.0,21,2,3.0,0.0,2.0,2.0,3.0,30.0,1,1.0,2,0,1,0,0,0,0,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,2,0,1,0,0,18.0,7,0,1,2,500.0,2,0.0,0.0,0.0,0,74.0,0,22.0,2,2,1,0,1,1,1,1,0,1,0,0,0,217103.0,1,0,0,3.0,2,0.0,15.0,119,1,11.0,3.3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
425,1,2008.0,6.0,16.0,56,272,31,-26,0,73,141,6379489.0,21,2,0.0,1.0,2.0,2.0,3.0,5.0,0,0.0,2,1,0,0,0,0,1,1,0,3,0,2,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,2,1,21.0,101,1,1,1,500.0,2,1.0,1.0,1.0,0,2.0,0,25.0,1,0,1,0,1,1,0,0,0,0,0,0,0,12999889.0,1,1,0,3.0,2,0.0,1.0,48,1,24.0,24.0,3,2,11.76470588,0.0,0.0,35.29411765,17.64705882,17.64705882,0.0,5.882352941,5.882352941,5.882352941,0.0,0.0,0.0,0.0,4.0,0,1.0
426,1,2012.0,2.0,272.0,56,271,24,-9,0,99,202,1000000.0,21,2,1.0,11.0,2.0,2.0,4.0,15.0,0,0.0,2,1,2,1,1,0,1,1,0,0,1,2,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,1,1,21.0,118,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,25.0,2,2,1,0,1,1,0,0,1,0,0,0,2,282991.0,1,1,0,3.0,0,0.0,15.0,48,1,7.0,4.716666667,1,0,11.11111111,0.0,0.0,44.44444444,11.11111111,5.555555556,11.11111111,5.555555556,5.555555556,0.0,0.0,0.0,0.0,5.555555556,0.0,0,1.0
427,1,2012.0,2.0,0.0,2,285,31,19,0,20,7,6379489.0,21,2,0.0,1.0,2.0,0.0,2.0,50.0,0,0.0,2,0,2,1,1,0,1,2,0,0,1,1,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,2,1,21.0,101,1,1,1,500.0,2,0.0,0.0,0.0,0,1.0,0,15.0,2,0,0,0,1,1,1,0,1,0,0,0,1,2518863.0,1,1,0,4.0,0,0.0,50.0,83,1,16.0,16.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,1.0
429,1,2012.0,2.0,124.0,2,50,13,1,0,19,257,2000000.0,21,2,2.0,1.0,2.0,0.0,2.0,14.0,0,0.0,0,0,1,0,0,0,1,1,0,3,1,1,1,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,18.0,105,1,1,2,500.0,2,0.0,0.0,0.0,2,4.0,0,17.0,0,2,1,0,1,1,0,0,0,0,0,0,0,754828.0,0,0,0,3.0,2,0.0,14.0,78,1,1.0,3.322222222,0,1,5.555555556,0.0,2.777777778,11.11111111,2.777777778,5.555555556,11.11111111,0.0,5.555555556,0.0,0.0,0.0,5.555555556,0.0,6.0,1,3.0
430,1,2009.0,5.0,409.0,2,139,22,28,4,13,187,3900000.0,21,2,0.0,6.0,2.0,0.0,2.0,50.0,0,2.0,2,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,18.0,143,1,1,1,500.0,2,1.0,1.0,1.0,2,0.0,1,20.0,1,1,1,1,1,1,0,0,1,0,0,0,1,28597.0,0,0,0,3.0,2,0.0,12.5,103,1,14.0,12.74444444,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0
431,1,2012.0,2.0,51.0,2,234,31,-13,4,19,219,4100000.0,21,2,10.0,6.0,2.0,1.0,4.0,18.0,0,0.0,1,0,2,1,1,0,1,2,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,1,1,21.0,142,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,25.0,1,1,0,0,1,1,0,0,0,0,0,0,1,761094.0,0,0,0,3.0,2,0.0,18.0,108,1,10.0,3.983333333,0,1,5.555555556,0.0,50.0,5.555555556,0.0,11.11111111,16.66666667,5.555555556,0.0,5.555555556,0.0,0.0,0.0,0.0,0.0,0,10.0
432,1,2012.0,2.0,388.0,92,285,17,1,0,43,235,750000.0,12,0,0.0,1.0,2.0,1.0,2.0,18.0,0,0.0,1,0,0,0,0,0,1,2,0,3,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,2,0,18.0,109,1,1,1,500.0,2,1.0,1.0,1.0,0,1.0,1,20.0,1,2,1,1,1,1,1,0,0,0,0,0,2,17535.0,0,0,0,3.0,0,0.0,18.0,41,1,10.0,10.0,0,1,11.76470588,0.0,0.0,52.94117647,5.882352941,0.0,5.882352941,0.0,11.76470588,5.882352941,0.0,0.0,5.882352941,0.0,1.0,1,1.0
433,1,2012.0,2.0,315.0,36,170,3,1,0,43,117,6379489.0,12,0,1.0,1.0,2.0,0.0,2.0,4.0,0,0.0,0,0,2,1,1,0,1,1,0,3,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,2,0,18.0,105,1,1,1,500.0,2,0.0,0.0,0.0,2,1.0,1,19.0,1,1,0,0,1,1,0,0,0,0,0,0,1,204716.0,0,0,0,3.0,2,0.0,4.0,48,1,4.0,4.0,1,1,18.82352941,0.0,0.0,5.0,10.0,15.88235294,13.82352941,7.941176471,5.882352941,0.0,0.0,5.882352941,10.88235294,5.882352941,4.0,1,1.0
434,1,2012.0,2.0,0.0,92,285,31,-14,0,20,7,6379489.0,21,2,1.0,0.0,2.0,0.0,2.0,17.0,0,0.0,1,0,0,1,0,0,1,1,0,3,0,4,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,1,0,18.0,131,1,1,2,500.0,2,0.0,0.0,0.0,2,5.0,1,6.0,1,1,1,1,1,1,0,0,0,0,0,0,1,2518863.0,0,0,0,3.0,2,2.0,17.0,48,1,1.0,1.0,0,1,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0,1.0
435,1,2007.0,7.0,0.0,113,0,31,457,4,10,7,6379489.0,21,2,0.0,1.0,2.0,0.0,1.0,488.0,0,0.0,1,0,2,1,1,0,1,2,1,3,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,18.0,112,1,1,1,500.0,2,0.0,0.0,0.0,0,0.0,1,25.0,0,1,1,0,2,1,1,0,1,0,0,0,0,2518863.0,0,1,0,3.0,2,0.0,81.33,71,1,75.0,75.0,3,2,11.11111111,0.0,22.22222222,33.33333333,5.555555556,5.555555556,5.555555556,5.555555556,0.0,11.11111111,0.0,0.0,0.0,0.0,4.0,1,0.0
436,1,2009.0,5.0,157.0,67,57,43,-4,4,13,213,6379489.0,21,2,0.0,4.0,4.0,1.0,5.0,39.0,0,0.0,1,0,2,1,1,0,1,2,1,3,0,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,2,0,18.0,146,1,1,2,500.0,2,0.0,0.0,0.0,0,0.0,1,25.0,2,1,0,0,1,1,1,0,1,1,0,1,0,346300.0,0,0,0,3.0,0,0.0,9.75,48,1,36.0,9.466666667,3,2,8.680555556,0.0,22.91666667,18.40277778,2.777777778,0.0,23.61111111,8.680555556,6.25,8.680555556,0.0,0.0,0.0,0.0,8.0,0,0.0
437,1,2012.0,2.0,133.0,6,46,31,-26,0,19,251,6379489.0,12,0,0.0,4.0,2.0,0.0,2.0,5.0,0,0.0,3,0,1,1,1,0,1,2,0,3,1,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,1,21.0,126,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,1873143.0,0,0,0,3.0,2,0.0,5.0,48,1,20.0,20.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4.0
438,1,2013.0,1.0,408.0,120,148,31,-25,0,28,118,62000.0,2,1,1.0,0.0,2.0,0.0,2.0,6.0,0,0.0,1,0,2,1,1,0,1,1,1,3,0,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,18.0,126,1,1,1,500.0,2,0.0,0.0,0.0,2,2.0,1,25.0,1,2,1,0,1,1,0,0,0,0,0,0,1,63274.0,0,0,0,3.0,2,0.0,6.0,10,1,2.0,6.0,1,0,17.64705882,11.76470588,17.64705882,23.52941176,11.76470588,0.0,5.882352941,0.0,11.76470588,0.0,0.0,0.0,0.0,0.0,4.0,0,1.0
440,1,2011.0,3.0,239.0,2,51,31,-27,0,97,82,10000.0,2,1,2.0,0.0,4.0,0.0,4.0,4.0,0,0.0,1,0,2,1,1,0,1,1,0,0,1,2,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,18.0,119,0,1,2,428.0,2,0.0,0.0,0.0,2,0.0,1,25.0,1,2,1,0,1,1,0,0,0,0,0,0,2,1275090.0,0,1,0,3.0,2,0.0,2.0,0,1,32.0,32.0,1,0,0.0,13.33333333,26.66666667,46.66666667,0.0,6.666666667,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0
441,1,2009.0,5.0,43.0,2,12,6,4,0,37,36,425000.0,3,1,0.0,6.0,3.0,0.0,5.0,10.0,0,0.0,2,0,2,1,1,0,1,2,1,3,1,2,1,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2,1,1,0,0,2,1,21.0,105,1,1,1,500.0,2,0.0,0.0,0.0,2,0.0,1,18.0,1,2,1,0,1,1,0,0,0,1,0,0,1,1766890.0,0,0,0,3.0,2,2.0,2.5,26,1,1.0,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,6.0
442,1,2011.0,3.0,8.0,2,285,31,-25,0,94,242,125000.0,3,1,1.0,0.0,0.0,0.0,3.0,6.0,0,0.0,0,0,1,0,0,0,1,1,0,0,1,1,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,1,21.0,126,0,0,2,223.0,2,0.0,0.0,0.0,2,4.0,1,25.0,2,2,1,0,1,1,1,0,0,0,0,0,0,2518863.0,0,0,0,3.0,2,0.0,3.0,16,1,4.0,4.0,4,1,8.333333333,0.0,8.333333333,25.0,0.0,16.66666667,8.333333333,0.0,8.333333333,25.0,0.0,0.0,0.0,0.0,0.0,0,1.0
